Id,Title, Budget , Revenue ,Original Language,Popularity,Production Countries,Production Companies,Genre 1,Genre 2,Genre 3,Genre 4,Release Date,Runtime,Status,Tagline,Vote Average,Vote Count,,,,,,
9621,Elizabethtown,"$57,000,000.00 ","$52,034,889.00 ",en,11.82081,  United States of America, Paramount Pictures,Comedy,Drama,Romance,,10/6/2005,123,Released,It's a heck of a place to find yourself,6.1,335,,,,,,
9701,North Country,"$35,000,000.00 ","$25,224,242.00 ",en,8.781298,  United States of America, Warner Bros.,Drama,,,,2/12/2005,126,Released,All She Wanted Was To Make A Living. Instead She Made History.,6.9,127,,,,,,
3291,"Good Night, and Good Luck.","$7,000,000.00 ","$54,600,000.00 ",en,7.523098,  France,  Productions,Drama,History,,,9/16/2005,93,Released,They took on the Government with nothing but the truth.,6.8,274,,,,,,
16608,The Proposition,"$2,000,000.00 ","$5,048,693.00 ",en,9.387212,  Australia, Autonomous,Action,Adventure,Crime,Drama,10/6/2005,104,Released,This land will be civilized.,7.1,221,,,,,,
791,The Fog,"$18,000,000.00 ","$46,201,432.00 ",en,9.929809,  Canada, Revolution Studios,Horror,Thriller,,,10/14/2005,100,Released,Their PAST Has Come Back To HAUNT THEM,3.8,191,,,,,,
2610,Shopgirl,"$10,284,523.00 ","$11,588,205.00 ",en,4.349046,  United States of America, Epsilon Motion Pictures,Comedy,Drama,Romance,,10/21/2005,104,Released,,5.7,80,,,,,,
8066,Stay,"$50,000,000.00 ","$8,342,132.00 ",en,6.572049,  United States of America, Regency Enterprises,Mystery,Thriller,Drama,,9/24/2005,99,Released,Between the worlds of the living and the dead there is a place you're not supposed to stay.,6.5,346,,,,,,
1656,The Legend of Zorro,"$75,000,000.00 ","$142,400,065.00 ",en,8.940007,  Mexico, Amblin Entertainment,Action,Adventure,,,10/24/2005,129,Released,The original caped crusader is back!,5.9,909,,,,,,
6963,The Weather Man,"$20,000,000.00 ","$12,482,775.00 ",en,8.345866,  Germany, Paramount Pictures,Comedy,Drama,,,10/20/2005,101,Released,Dave Spritz is about to take his best shot . . . at life,6,292,,,,,,
215,Saw II,"$4,000,000.00 ","$152,925,093.00 ",en,15.399863,  United States of America, Lions Gate Films,Horror,,,,10/28/2005,92,Released,Oh Yes... There Will Be Blood.,6.3,1288,,,,,,
10799,Empire of the Wolves,"$24,000,000.00 ","$11,875,866.00 ",fr,9.255441,  France, Gaumont,Action,,,,4/20/2005,128,Released,If You Can't Remember Your Past...You Can't Save Your Future.,5.5,57,,,,,,
1951,Manderlay,"$14,200,000.00 ","$674,918.00 ",da,4.568999,  Denmark, Zentropa Entertainments,Drama,,,,5/16/2005,139,Released,Liberation. Whether They Want It Or Not.,6.9,81,,,,,  ,
25763,Damnation Alley,"$17,000,000.00 ","$8,720,000.00 ",en,2.217704,  United States of America, Twentieth Century Fox Film Corporation,Action,Adventure,Science,,9/10/1977,91,Released,,5,27,,,,,,
25,Jarhead,"$72,000,000.00 ","$96,889,998.00 ",en,9.997032,  Germany, Universal Pictures,Drama,War,,,11/4/2005,125,Released,Welcome to the suck.,6.6,776,,,,,,
9982,Chicken Little,"$150,000,000.00 ","$314,432,665.00 ",en,18.584609,  United States of America, Walt Disney Pictures,Animation,Family,Comedy,,11/4/2005,81,Released,"When it comes to saving the world, it helps to be a little chicken.",5.6,974,,,,,,
11661,Joyeux Noël,"$22,000,000.00 ","$17,709,155.00 ",fr,7.846226,  Belgium, Senator Film Produktion,Romance,Drama,History,War,11/9/2005,116,Released,France 1914. A moment of humanity that made history.,7.2,216,,,,,,
10060,Get Rich or Die Tryin',"$40,000,000.00 ","$46,442,528.00 ",en,9.820229,  United States of America, Paramount Pictures,Drama,,,,11/9/2005,117,Released,If You Think You Know the Story...You Don't Know the Man.,6.3,188,,,,,,
231,Syriana,"$50,000,000.00 ","$94,000,000.00 ",en,5.768575,  United States of America, Section Eight,Drama,Thriller,,,11/23/2005,128,Released,Everything is connected.,6.3,455,,,,,,
8999,Derailed,"$22,000,000.00 ","$57,479,076.00 ",en,10.600475,  United Kingdom, Miramax Films,Drama,Thriller,,,11/11/2005,108,Released,He never saw it coming.,6.1,322,,,,,,
4348,Pride & Prejudice,"$28,000,000.00 ","$121,147,947.00 ",en,14.439083,  France, Universal Pictures,Drama,Romance,,,9/16/2005,135,Released,A romance ahead of its time.,7.8,1406,,,,,,
9885,Wolf Creek,"$1,000,000.00 ","$27,762,648.00 ",en,7.483385,  Australia, Australian Film Finance Corporation,Horror,Thriller,,,1/1/2005,99,Released,The Thrill Is In The Hunt.,6.1,288,,,,,,
674,Harry Potter and the Goblet of Fire,"$150,000,000.00 ","$895,921,036.00 ",en,24.903058,  United Kingdom, Patalex IV Productions Limited,Adventure,Fantasy,Family,,11/5/2005,157,Released,Dark And Difficult Times Lie Ahead.,7.5,5758,,,,,,
69,Walk the Line,"$28,000,000.00 ","$186,438,883.00 ",en,11.476443,  Germany, Tree Line Films,Drama,Music,Romance,,9/13/2005,136,Released,Love is a burning thing.,7.3,732,,,,,,
1833,Rent,"$40,000,000.00 ","$31,670,620.00 ",en,9.530278,  United States of America, Columbia Pictures,Drama,Romance,,,11/23/2005,135,Released,No day but today.,6.7,159,,,,,,
6795,Zathura: A Space Adventure,"$65,000,000.00 ","$64,321,501.00 ",en,10.695639,  United States of America, Columbia Pictures Corporation,Family,Fantasy,Science,,11/6/2005,101,Released,Adventure Is Waiting,6.1,808,,,,,,
24618,Bee Season,"$14,000,000.00 ","$6,856,989.00 ",en,2.308846,  United States of America,,Drama,Family,,,9/3/2005,104,Released,,5.2,26,,,,,,
13499,"Yours, Mine & Ours","$45,000,000.00 ","$72,028,752.00 ",en,10.238422,  United States of America, Paramount Pictures,Comedy,Family,Romance,,11/23/2005,90,Released,"18 kids, one house, no way.",5.7,233,,,,,,
116,Match Point,"$15,000,000.00 ","$85,306,374.00 ",en,9.020372,  Ireland, DreamWorks,Drama,Thriller,Crime,Romance,10/26/2005,124,Released,Passion Temptation Obsession,7.2,1134,,,,,,
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","$180,000,000.00 ","$748,806,957.00 ",en,18.13542,  United Kingdom, Walt Disney,Adventure,Family,Fantasy,,12/7/2005,143,Released,Evil Has Reigned For 100 Years...,6.7,2709,,,,,,
254,King Kong,"$207,000,000.00 ","$550,000,000.00 ",en,19.761164,  New Zealand, WingNut Films,Adventure,Drama,Action,,12/14/2005,187,Released,The eighth wonder of the world.,6.6,2403,,,,,,
1904,Memoirs of a Geisha,"$85,000,000.00 ","$162,242,962.00 ",en,7.680762,  United States of America, DreamWorks SKG,Drama,History,Romance,,12/6/2005,145,Released,"My world is as forbidden as it is fragile; without its mysteries, it cannot survive.",7.3,670,,,,,,
19058,Down,"$15,000,000.00 ","$163,169.00 ",en,1.158196,  Netherlands, First Floor Features,Action,Horror,Mystery,Thriller,5/11/2001,111,Released,YOUR NEXT STOP... IS HELL.,4.1,18,,,,,,
9515,The Matador,"$10,000,000.00 ","$17,297,244.00 ",en,3.867472,  Germany, Miramax Films,Action,Comedy,Crime,Drama,5/12/2005,96,Released,A hitman and a salesman walk into a bar...,6.2,137,,,,,,
23478,Mozart and the Whale,"$12,000,000.00 ","$84,967.00 ",en,8.334487,  United States of America,,Comedy,Drama,Romance,,9/10/2005,92,Released,,6.5,41,,,,,,
8053,The Three Burials of Melquiades Estrada,"$15,000,000.00 ","$12,036,149.00 ",en,9.117934,  United States of America, The Javelina Film Company,Adventure,Crime,Drama,Mystery,11/17/2005,121,Released,Nobody is beyond redemption.,7,180,,,,,,
612,Munich,"$70,000,000.00 ","$130,358,911.00 ",en,9.668761,  Canada, DreamWorks SKG,Drama,Action,History,Thriller,12/22/2005,164,Released,The world was watching in 1972 as 11 Israeli athletes were murdered at the Munich Olympics. This is the story of what happened next.,7,706,,,,,,
9899,The Producers,"$45,000,000.00 ","$38,058,335.00 ",en,5.037224,  United States of America, Sony Pictures,Comedy,Music,,,12/25/2005,134,Released,,6.1,153,,,,,,
546,Transamerica,"$1,000,000.00 ","$13,350,369.00 ",en,7.398205,  United States of America, IFC Films,Drama,,,,12/23/2005,103,Released,Life is a Journey. Bring an Open Mind.,6.9,149,,,,,,
2800,Rumor Has It...,"$70,000,000.00 ","$88,933,562.00 ",en,6.158212,  United States of America, Village Roadshow Pictures,Comedy,,,,12/23/2005,97,Released,Based on a true rumor.,5.3,309,,,,,,
9641,Cheaper by the Dozen 2,"$60,000,000.00 ","$129,181,830.00 ",en,7.101422,  United States of America, Twentieth Century Fox Film Corporation,Comedy,,,,12/21/2005,94,Released,Same Big Family... Even Bigger Adventure.,5.8,542,,,,,,
7552,Fun with Dick and Jane,"$100,000,000.00 ","$202,026,112.00 ",en,13.473381,  United States of America, Imagine Entertainment,Comedy,,,,12/21/2005,90,Released,Giving big businesses a run for their money!,5.9,639,,,,,,
9687,Keeping Mum,"$169,000.00 ","$18,564,702.00 ",en,5.742659,  United Kingdom, Summit Entertainment,Comedy,,,,12/2/2005,103,Released,Some family secrets are best kept...buried.,6.5,165,,,,,,
11400,The New World,"$30,000,000.00 ","$30,536,013.00 ",en,7.694502,  United States of America, New Line Cinema,Drama,History,Romance,,12/25/2005,135,Released,"Once discovered, it was changed forever.",6.4,336,,,,,,
10045,District B13,"$12,000,000.00 ","$9,584,131.00 ",fr,7.594102,  France, Canal Plus,Action,Thriller,Science,,11/9/2004,84,Released,Welcome to District B13. Welcome to the future,6.5,572,,,,,,
168705,BloodRayne,"$25,000,000.00 ","$2,405,420.00 ",en,6.514132,  United States of America, Boll KG,Action,Adventure,Fantasy,Horror,10/22/2005,95,Released,Revenge never tasted so sweet.,3.6,120,,,,,,
1690,Hostel,"$4,800,000.00 ","$80,578,934.00 ",en,12.093928,  United States of America, International Production Company,Horror,,,,1/6/2005,94,Released,Welcome To Your Worst Nightmare,5.7,913,,,,,,
9044,Tristan & Isolde,"$31,000,000.00 ","$28,000,000.00 ",en,15.672195,  Czech Republic, Twentieth Century Fox Film Corporation,Drama,,,,4/7/2006,125,Released,Fighting countries can still love...,6.4,240,,,,,,
17379,Last Holiday,"$45,000,000.00 ","$38,399,961.00 ",en,5.53836,  United States of America, Paramount Pictures,Adventure,Comedy,Drama,,1/13/2006,112,Released,She always thought she was somebody special... and she was.,6.4,123,,,,,,
10982,Hoodwinked!,"$15,000,000.00 ","$51,053,787.00 ",en,6.398984,  United States of America, The Weinstein Company,Animation,Comedy,Family,,12/16/2005,80,Released,Armed And Dangerously Dumb.,6,491,,,,,,
834,Underworld: Evolution,"$50,000,000.00 ","$111,340,801.00 ",en,12.496805,  United States of America, Lakeshore Entertainment,Fantasy,Action,Science,,1/12/2006,106,Released,"My God. Brother, what have you done?",6.4,1548,,,,,,
14226,Riding Alone for Thousands of Miles,"$7,500,000.00 ","$3,752,325.00 ",zh,1.883227,  China, Toho Company,Drama,,,,12/22/2005,107,Released,,7.3,21,,,,,,
12701,Revolution,"$28,000,000.00 ","$358,574.00 ",en,2.806002,  Norway, Goldcrest Films International,Adventure,Drama,History,War,12/25/1985,126,Released,,5.3,22,,,,,,
1969,Bandidas,"$35,000,000.00 ","$10,496,317.00 ",es,19.294832,  United States of America, Ultra Films,Action,Comedy,Western,Crime,1/18/2006,93,Released,Being BAD never looked so GOOD!,5.8,319,,,,,,
13275,Annapolis,"$26,000,000.00 ","$17,496,992.00 ",en,5.450751,  United States of America, Touchstone Pictures,Drama,,,,1/27/2006,108,Released,"50,000 Apply. 1,200 Are Accepted. Only The Best Survive",6,94,,,,,,
11565,Big Momma's House 2,"$40,000,000.00 ","$138,259,062.00 ",en,7.622875,  United States of America, Twentieth Century Fox Film Corporation,Comedy,Crime,,,1/26/2006,99,Released,The momma of all comedies is back!!!,5.4,376,,,,,,
11283,Nanny McPhee,"$25,000,000.00 ","$122,489,822.00 ",en,9.806554,  France, Universal Pictures,Fantasy,Comedy,Family,,10/21/2005,97,Released,You'll Learn To Love Her. Warts And All.,6.4,742,,,,,,
9286,Final Destination 3,"$25,000,000.00 ","$117,719,158.00 ",en,11.872997,  Canada, New Line Cinema,Horror,Mystery,,,2/10/2006,93,Released,This Ride Will Be The Death Of You.,5.8,1000,,,,,,
292,Dave Chappelle's Block Party,"$3,000,000.00 ","$11,718,595.00 ",en,2.092791,  United States of America, Yari Film Group,Comedy,Documentary,Music,,9/12/2005,100,Released,,6.5,29,,,,,,
33061,Troll,"$1,100,000.00 ","$5,450,815.00 ",en,10.254424,  Italy, Empire Pictures,Fantasy,Horror,,,1/17/1986,82,Released,"Worlds of Magic, Mystery and Menace.",4.9,60,,,,,,
9975,Curious George,"$50,000,000.00 ","$69,834,815.00 ",en,12.602502,  United States of America, Imagine Entertainment,Adventure,Animation,Comedy,Family,2/10/2006,86,Released,Get Carried Away With The Cutest Little Monkey Around!,6.1,109,,,,,,
9754,Firewall,"$45,000,000.00 ","$82,800,000.00 ",en,6.500892,  United States of America, Village Roadshow Pictures,Thriller,,,,2/10/2006,105,Released,Nothing Is More Dangerous Than A Man With Everything To Lose.,5.6,270,,,,,,
10053,When a Stranger Calls,"$15,000,000.00 ","$66,966,987.00 ",en,5.149058,  United States of America, Davis Entertainment,Horror,Thriller,,,2/3/2006,87,Released,"Whatever You Do, Don't Answer The Phone.",5.4,273,,,,,,
10263,Tamara,"$4,750,000.00 ","$206,871.00 ",en,3.743679,  United States of America, Lions Gate Films,Fantasy,Horror,Thriller,,5/12/2005,98,Released,Revenge has a killer body.,5.1,64,,,,,,
9959,Freedomland,"$37,665,000.00 ","$14,655,628.00 ",en,5.388535,  United States of America, Scott Rudin Productions,Drama,Thriller,Crime,Mystery,2/17/2006,113,Released,The Truth Is Hiding Where No One Dares To Look.,5.2,71,,,,,,
14256,Winter Passing,"$3,500,000.00 ","$113,783.00 ",en,4.456904,  United States of America, Yari Film Group,Comedy,Drama,,,2/7/2006,98,Released,Sometimes you go looking for something you want. . . and find what you need.,6.7,28,,,,,,
9036,Eight Below,"$40,000,000.00 ","$120,455,994.00 ",en,13.876881,  United States of America, Walt Disney Pictures,Adventure,Drama,Family,,2/17/2006,120,Released,"The Most Amazing Story Of Survival, Friendship, And Adventure Ever Told.",6.7,553,,,,,,
10073,Date Movie,"$20,000,000.00 ","$48,548,426.00 ",en,5.682129,  Switzerland, Regency Enterprises,Comedy,,,,2/17/2006,83,Released,An Unprotected Comedy,3.6,225,,,,,,
7304,Running Scared,"$17,000,000.00 ","$9,500,000.00 ",en,7.435544,  Germany, International Production Company,Action,Crime,Drama,Thriller,1/6/2006,122,Released,Every bullet leaves a trail.,7,332,,,,,,
16781,Madea's Family Reunion,"$6,000,000.00 ","$57,231,524.00 ",en,4.304175,  United States of America, Lions Gate Films,Drama,Comedy,Romance,,2/24/2006,110,Released,,6,77,,,,,,
9920,Ultraviolet,"$30,000,000.00 ","$31,070,211.00 ",en,11.096655,  United States of America, Screen Gems,Science,name:,name:,,3/3/2006,87,Released,The blood war is on.,4.8,468,,,,,,
10025,Just My Luck,"$28,000,000.00 ","$38,159,905.00 ",en,6.053567,  United States of America, Regency Enterprises,Comedy,Drama,Family,Fantasy,5/12/2006,103,Released,Everything changed in the wink of an eye.,5.8,512,,,,,,
9682,Pulse,"$38,000,000.00 ","$29,907,685.00 ",en,10.307277,  United States of America, Dimension Films,Horror,Thriller,,,8/11/2006,90,Released,You are now infected.,5,154,,,,,,
2207,16 Blocks,"$55,000,000.00 ","$65,664,721.00 ",en,11.887779,  United States of America," ""Donners Company""",Action,Adventure,Crime,Thriller,3/1/2006,105,Released,"For a New York cop and his witness, the distance between life and death just got very short.",6.2,675,,,,,,
6877,Failure to Launch,"$50,000,000.00 ","$128,406,887.00 ",en,9.438013,  United States of America, Paramount Pictures,Comedy,,,,3/10/2006,97,Released,"To leave the nest, some men just need a little push.",5.5,407,,,,,,
950,Ice Age: The Meltdown,"$80,000,000.00 ","$660,940,780.00 ",en,16.646029,  United States of America, Blue Sky Studios,Animation,Family,Comedy,Adventure,3/23/2006,91,Released,The Ice age is melting away.,6.5,3034,,,,,,
752,V for Vendetta,"$54,000,000.00 ","$132,511,035.00 ",en,20.214422,  Germany, Studio Babelsberg,Action,Thriller,Fantasy,,3/15/2006,132,Released,People should not be afraid of their governments. Governments should be afraid of their people.,7.7,4562,,,,,,
9655,She's the Man,"$20,000,000.00 ","$33,889,159.00 ",en,6.916201,  United States of America, DreamWorks SKG,Comedy,Drama,Family,Romance,3/17/2006,105,Released,"If you wanna chase your dream, sometimes you gotta break the rules.",6.4,691,,,,,,
9388,Thank You for Smoking,"$6,500,000.00 ","$24,793,509.00 ",en,9.369527,  United States of America, Fox Searchlight Pictures,Comedy,Drama,,,9/5/2005,92,Released,Tobacco lobbyist Nick Naylor is trying to SAVE YOUR ASH!,7.1,670,,,,,,
9950,Find Me Guilty,"$13,000,000.00 ","$2,636,637.00 ",en,15.295949,  Germany, One Race Productions,Drama,,,,3/16/2006,125,Released,,6.5,139,,,,,,
388,Inside Man,"$45,000,000.00 ","$184,376,254.00 ",en,13.393548,  United States of America, Imagine Entertainment,Crime,Drama,Thriller,,3/23/2006,129,Released,It looked like the perfect bank robbery. But you can't judge a crime by its cover.,7.3,1671,,,,,,
868,Tsotsi,"$3,000,000.00 ","$9,879,971.00 ",af,6.081201,  South Africa, Movieworld Productions,Crime,Drama,,,8/18/2005,94,Released,In this world... Redemption comes just once.,6.9,96,,,,,,
14191,Aquamarine,"$12,000,000.00 ","$23,006,849.00 ",en,11.29062,  Australia, Fox  Pictures,Fantasy,Romance,Family,Comedy,3/3/2006,104,Released,A Fish-Out-Of-Water Comedy.,5.8,372,,,,,,
18009,Leprechaun 2,"$2,000,000.00 ","$2,260,622.00 ",en,3.3924,  United States of America, Planet Productions,Comedy,Horror,,,4/7/1994,85,Released,This time... luck has nothing to do with it.,4.8,51,,,,,,
1379,Lights in the Dusk,"$1,380,000.00 ","$1,615,018.00 ",fi,2.329388,  Finland, Sputnik Oy,Crime,Drama,,,2/3/2006,78,Released,,6.6,27,,,,,,
9792,The Hills Have Eyes,"$15,000,000.00 ","$69,623,713.00 ",en,18.960549,  France, Fox Searchlight Pictures,Horror,Thriller,,,3/10/2006,107,Released,The lucky ones die first.,6.1,726,,,,,,
10067,The Shaggy Dog,"$50,000,000.00 ","$61,112,916.00 ",en,4.878907,  United States of America, Walt Disney Pictures,Comedy,Family,,,3/9/2006,98,Released,It's going to be a ruff day.,4.5,138,,,,,,
46828,Son of the Pink Panther,"$25,000,000.00 ","$2,438,031.00 ",en,3.372523,  United States of America, International Traders,Comedy,,,,1/1/1993,93,Released,Inspector Clouseau's biggest mistake lives on!,3.8,44,,,,,,
582,The Lives of Others,"$2,000,000.00 ","$70,000,000.00 ",de,9.02255,  Germany, Arte,Drama,Thriller,,,3/15/2006,137,Released,"Before the Fall of the Berlin Wall, East Germany's Secret Police Listened to Your Secrets.",7.9,977,,,,,,
12763,Take the Lead,"$30,000,000.00 ","$34,742,066.00 ",en,5.364459,  United States of America, New Line Cinema,Music,,,,3/17/2006,108,Released,Never Follow,6.6,171,,,,,,
186,Lucky Number Slevin,"$27,000,000.00 ","$56,308,881.00 ",en,11.15092,  Germany, The Weinstein Company,Drama,Thriller,Crime,Mystery,2/24/2006,110,Released,Wrong Time. Wrong Place. Wrong Number.,7.4,1356,,,,,,
